               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 132,            0.026306,             0.05048,                   0,             0.81408,             0.76201,             0.82078,             0.57183,            0.030219,            0.060218,                   0,            0.001354,            0.001354,            0.001354
                 133,            0.026789,            0.051192,                   0,             0.82781,             0.73827,               0.817,             0.56477,            0.030655,            0.060315,                   0,            0.001288,            0.001288,            0.001288
                 134,            0.026311,            0.050092,                   0,             0.82011,             0.75764,             0.82225,             0.57015,            0.030378,            0.060521,                   0,            0.001222,            0.001222,            0.001222
                 135,            0.026692,            0.050309,                   0,             0.82275,             0.73872,             0.81134,             0.56581,            0.030473,            0.061256,                   0,            0.001156,            0.001156,            0.001156
                 136,            0.026394,            0.050061,                   0,             0.82722,             0.74222,             0.81703,             0.56874,            0.030373,            0.060669,                   0,             0.00109,             0.00109,             0.00109
                 137,            0.025815,            0.047618,                   0,             0.83178,             0.73654,             0.81432,             0.56833,            0.030459,            0.060995,                   0,            0.001024,            0.001024,            0.001024
                 138,            0.025947,            0.048511,                   0,             0.83013,             0.73508,             0.81307,             0.56876,            0.030365,            0.060946,                   0,            0.000958,            0.000958,            0.000958
                 139,            0.026158,            0.049486,                   0,             0.81783,             0.75109,              0.8167,             0.57147,            0.030188,            0.060263,                   0,            0.000892,            0.000892,            0.000892
                 140,            0.025789,            0.048799,                   0,             0.80196,             0.75182,             0.81454,             0.56787,            0.030372,            0.061072,                   0,            0.000826,            0.000826,            0.000826
                 141,            0.026287,            0.049029,                   0,             0.82611,             0.73304,             0.81186,             0.56336,            0.030725,            0.061542,                   0,             0.00076,             0.00076,             0.00076
                 142,            0.026084,            0.048027,                   0,             0.83154,             0.72927,             0.81172,             0.56636,            0.030535,            0.061098,                   0,            0.000694,            0.000694,            0.000694
                 143,            0.025966,            0.049373,                   0,             0.83279,             0.74309,             0.81411,             0.56858,            0.030334,            0.061306,                   0,            0.000628,            0.000628,            0.000628
                 144,            0.025531,            0.048513,                   0,              0.8237,             0.74129,             0.81207,             0.56784,            0.030405,            0.061766,                   0,            0.000562,            0.000562,            0.000562
                 145,            0.025604,            0.047205,                   0,             0.82256,             0.73889,             0.80935,             0.56611,            0.030532,            0.061895,                   0,            0.000496,            0.000496,            0.000496
                 146,            0.026121,            0.050694,                   0,             0.82619,             0.74724,             0.81278,             0.56752,            0.030505,            0.061572,                   0,             0.00043,             0.00043,             0.00043
                 147,            0.025936,            0.050769,                   0,             0.81978,             0.74964,               0.813,             0.56824,            0.030481,            0.061648,                   0,            0.000364,            0.000364,            0.000364
                 148,            0.025671,            0.048694,                   0,             0.82999,             0.74263,             0.81402,             0.56794,            0.030438,            0.062096,                   0,            0.000298,            0.000298,            0.000298
                 149,            0.025148,            0.046879,                   0,              0.8286,             0.74745,             0.81139,              0.5685,             0.03044,            0.061896,                   0,            0.000232,            0.000232,            0.000232
